"Instrument,Mean,Median,Std.,Var,Spectral Centroid,Spectral roll-off"
"violin,0.001534462,-0.002685547,0.079702248,0.006352448,0.018547236,0.015765151"
"violin,-0.001641631,-0.020172119,0.07757503,0.006017885,0.018536605,0.015756114"
"violin,-0.003911138,-0.0181427,0.08106409,0.006571387,0.018600761,0.015810647"
"violin,0.003475904,0.009078979,0.07648915,0.00585059,0.01857696,0.015790416"
"violin,0.003431678,0.010055542,0.08260599,0.00682375,0.018559386,0.015775478"
"violin,-0.000567675,-0.008148193,0.085665592,0.007338594,0.018551227,0.015768543"
"violin,-0.001904964,-0.015899658,0.087368302,0.00763322,0.018738617,0.015927825"
"violin,-0.002707839,-0.01461792,0.086986797,0.007566703,0.018840925,0.016014786"
"violin,0.004136682,0.01222229,0.091162619,0.008310623,0.018912434,0.016075569"
"violin,0.00538826,0.010131836,0.096372099,0.009287581,0.018973013,0.016127061"
"violin,-0.003869176,-0.023452759,0.095540917,0.009128067,0.01905292,0.016194982"
"violin,-0.002494335,-0.024673462,0.099628142,0.009925767,0.020341362,0.017290158"
"violin,0.000393867,-0.017242432,0.098549537,0.009712011,0.020781571,0.017664335"
"violin,0.005127072,0.009811401,0.09812989,0.009629475,0.02236397,0.019009375"
"violin,0.003474951,0.006118774,0.0978272,0.009570161,0.024310111,0.020663594"
"violin,-0.004429936,-0.023864746,0.097504504,0.009507128,0.024962598,0.021218208"
"violin,-0.002737284,-0.016555786,0.095088908,0.0090419,0.025415558,0.021603224"
"violin,0.004775882,0.011123657,0.09367951,0.008775851,0.025658576,0.02180979"
"violin,0.00212729,0.007034302,0.093957074,0.008827932,0.02588347,0.022000949"
"violin,0.002067804,-0.005783081,0.092212292,0.008503107,0.026051103,0.022143438"
"violin,-0.003599524,-0.022415161,0.093051493,0.00865858,0.02600027,0.02210023"
"violin,-0.003155231,-0.01574707,0.091844964,0.008435497,0.02602015,0.022117127"
"violin,0.001922965,0.010406494,0.091036896,0.008287716,0.02604851,0.022141234"
"violin,0.005801797,0.017028809,0.088761894,0.007878674,0.026039217,0.022133335"
"violin,-0.002130389,-0.008560181,0.080955224,0.006553748,0.026094736,0.022180526"
"violin,-0.003798723,-0.014007568,0.078941164,0.006231707,0.026128296,0.022209051"
"violin,0.001044154,-0.007064819,0.069459925,0.004824681,0.026094482,0.02218031"
"violin,-0.001295924,0.00668335,0.070668276,0.004994005,0.026020834,0.022117709"
"violin,0.007805824,0.018569946,0.071833344,0.005160029,0.025942088,0.022050775"
"violin,-0.008016348,-0.018157959,0.071626314,0.005130329,0.026016248,0.022113811"
"violin,0.000941873,-0.008178711,0.068782133,0.004730982,0.025985166,0.022087391"
"violin,0.002180576,-0.002670288,0.067808803,0.004598034,0.02593891,0.022048073"
"violin,0.00081408,-0.00239563,0.065590713,0.004302142,0.025937373,0.022046767"
"violin,-0.000438333,-0.005661011,0.06655168,0.004429126,0.025907171,0.022021096"
"violin,-0.00256753,-0.017822266,0.067502841,0.004556633,0.025851039,0.021973383"
"violin,-0.002689242,0.002700806,0.066144429,0.004375085,0.025877936,0.021996245"
"violin,0.005728841,0.01461792,0.066600173,0.004435583,0.025854742,0.021976531"
"violin,0.000873923,0.003967285,0.065173701,0.004247611,0.025801829,0.021931555"
"violin,-0.00271225,-0.010742188,0.060875388,0.003705813,0.025744103,0.021882487"
"violin,-0.001637101,-0.012817383,0.063631078,0.004048914,0.025686837,0.021833812"
"violin,0.001474857,0.003860474,0.06156965,0.003790822,0.02561393,0.02177184"
"violin,0.00256145,0.00944519,0.064619448,0.004175673,0.025528515,0.021699238"
"violin,0.000389218,0.00201416,0.064496257,0.004159767,0.025518904,0.021691068"
"violin,-0.000216603,-0.010375977,0.066480735,0.004419688,0.025474172,0.021653046"
"violin,-0.002948403,-0.012054443,0.065955864,0.004350176,0.025462644,0.021643247"
"violin,0.000744343,0.008987427,0.066331735,0.004399899,0.025430779,0.021616162"
"violin,0.004535913,0.012176514,0.064847164,0.004205155,0.025382479,0.021575107"
"violin,0.000746846,0.001159668,0.061286473,0.003756032,0.025325424,0.021526611"
"violin,-0.003237963,-0.011627197,0.062916431,0.003958477,0.02526441,0.021474748"
"violin,-0.000195384,-0.008666992,0.05979358,0.003575272,0.025238939,0.021453098"
"violin,-0.000156879,0.008926392,0.057945742,0.003357709,0.025230842,0.021446215"
"violin,0.005083323,0.011062622,0.055519483,0.003082413,0.025191064,0.021412404"
"violin,-0.002272248,-0.001983643,0.0534426,0.002856112,0.025196264,0.021416824"
"violin,-0.000294447,-0.002670288,0.053648151,0.002878124,0.02519656,0.021417076"
"violin,-0.001024008,-0.00479126,0.054114705,0.002928401,0.025155928,0.021382539"
"violin,0.003191948,0.004516602,0.054003536,0.002916382,0.025140315,0.021369268"
"violin,0.001034498,0.003692627,0.054894321,0.003013386,0.025113868,0.021346788"
"violin,-0.001629233,-0.00982666,0.054841406,0.00300758,0.025058502,0.021299726"
"violin,-0.002107978,-0.005752563,0.05255054,0.002761559,0.024990129,0.02124161"
"violin,0.003369212,0.01348877,0.051577715,0.002660261,0.024929312,0.021189915"
"violin,0.002454162,0.003448486,0.048247835,0.002327854,0.024898571,0.021163785"
"violin,-0.001750827,-0.004699707,0.045813575,0.002098884,0.024886191,0.021153262"
"violin,-0.000835538,-0.002960205,0.044746187,0.002002221,0.024853205,0.021125225"
"violin,0.001896024,0.004364014,0.043078171,0.001855729,0.024820911,0.021097775"
"violin,0.001357198,0.008682251,0.040297061,0.001623853,0.024774114,0.021057997"
"violin,-0.001723766,-0.002441406,0.039181837,0.001535216,0.024716392,0.021008933"
"violin,-0.000583768,-0.000808716,0.039369457,0.001549954,0.024658469,0.020959699"
"violin,0.00050962,0.006393433,0.039469363,0.001557831,0.024619706,0.02092675"
"violin,0.002827644,0.010848999,0.041463911,0.001719256,0.024574099,0.020887984"
"violin,-0.001227379,-0.002182007,0.04109877,0.001689109,0.024545067,0.020863307"
"violin,-0.000584722,-0.001327515,0.040316523,0.001625422,0.024501688,0.020826435"
"violin,-0.000644922,0.003128052,0.037543394,0.001409506,0.024449236,0.020781851"
"violin,0.002963662,0.008773804,0.037605326,0.001414161,0.024435653,0.020770305"
"violin,-0.001328826,0.002792358,0.036382163,0.001323662,0.024379623,0.020722679"
"violin,-0.000775218,0.001953125,0.033501492,0.00112235,0.024342554,0.020691171"
"violin,0.000860333,0.004501343,0.032412142,0.001050547,0.024297539,0.020652908"
"violin,3.62E-05,0.006225586,0.030727013,0.000944149,0.024275173,0.020633897"
"violin,0.00176239,0.006240845,0.031066914,0.000965153,0.024215804,0.020583433"
"violin,-0.001458764,0.001556396,0.031050461,0.000964131,0.02424564,0.020608794"
"violin,0.000219464,0.003372192,0.031389641,0.00098531,0.024192705,0.020563799"
"violin,0.00155592,0.008728027,0.030852625,0.000951884,0.024129301,0.020509906"
"violin,0.000752926,0.006546021,0.028667212,0.000821809,0.024098214,0.020483482"
"violin,-0.00135231,0.000152588,0.026756989,0.000715936,0.024058044,0.020449337"
"violin,0.00101912,0.003143311,0.026078909,0.00068011,0.024019964,0.020416969"
"violin,0.000827074,0.007049561,0.025520288,0.000651285,0.023990191,0.020391662"
"violin,0.002414346,0.008544922,0.026881556,0.000722618,0.023927088,0.020338025"
"violin,-0.001655698,0.001113892,0.027658571,0.000764997,0.023906449,0.020320482"
"violin,-0.000333071,0.001754761,0.028814882,0.000830297,0.023896089,0.020311675"
"violin,0.000898242,0.007522583,0.028414282,0.000807371,0.023919634,0.020331689"
"violin,0.001703382,0.00970459,0.027407632,0.000751178,0.023907353,0.02032125"
"violin,-0.00014925,0.003692627,0.027835617,0.000774822,0.023872265,0.020291425"
"violin,-0.000705361,0.001251221,0.0277689,0.000771112,0.023913589,0.020326551"
"violin,0.000252008,0.005126953,0.027108227,0.000734856,0.023853721,0.020275663"
"violin,0.002474308,0.008026123,0.026902201,0.000723728,0.0238257,0.020251845"
"violin,-0.000505805,0.003173828,0.026425469,0.000698305,0.023772574,0.020206688"
"violin,-0.000496149,0.001983643,0.025275345,0.000638843,0.023744993,0.020183244"
"violin,0.000788808,0.005325317,0.023733323,0.000563271,0.023710891,0.020154257"
"violin,0.001574993,0.005187988,0.021535521,0.000463779,0.023671114,0.020120447"
"violin,-1.22E-05,0.003677368,0.020638214,0.000425936,0.023641421,0.020095208"
"violin,-0.001134753,0.001327515,0.020561828,0.000422789,0.023595571,0.020056235"
"violin,0.00090003,0.006561279,0.021343133,0.000455529,0.023563838,0.020029263"
"violin,0.001106977,0.008163452,0.021369382,0.00045665,0.023556429,0.020022965"
"violin,0.000865221,0.006820679,0.022285427,0.00049664,0.02350939,0.019982981"
"violin,-0.001440406,0.000198364,0.022663585,0.000513638,0.023454479,0.019936307"
"violin,0.000937104,0.0027771,0.021500139,0.000462256,0.023437517,0.019921889"
"violin,0.001431108,0.007385254,0.019697369,0.000387986,0.023414661,0.019902462"
"violin,0.000231385,0.006484985,0.01824346,0.000332824,0.023401555,0.019891321"
"violin,-0.000217438,0,0.018566716,0.000344723,0.023375651,0.019869304"
"violin,7.68E-05,0.002120972,0.016817854,0.00028284,0.023362165,0.019857841"
"violin,-0.000936389,0.002761841,0.015538024,0.00024143,0.023357498,0.019853873"
"violin,0.002558231,0.007476807,0.015471094,0.000239355,0.023318042,0.019820336"
"violin,-0.000751019,-0.000991821,0.014851983,0.000220581,0.023288251,0.019795014"
"violin,0.000120997,-0.001434326,0.013499381,0.000182233,0.023224675,0.019740974"
"violin,0.001370192,0.001953125,0.013205016,0.000174372,0.023185728,0.019707869"
"violin,0.000833988,0.003356934,0.012555728,0.000157646,0.023149527,0.019677098"
"violin,-0.001652002,-0.001281738,0.012066606,0.000145603,0.02309655,0.019632068"
"violin,0.000609994,0.001083374,0.010608516,0.000112541,0.023046947,0.019589905"
"violin,0.000646114,-3.05E-05,0.011690385,0.000136665,0.022990578,0.019541991"
"violin,0.00057435,0.000488281,0.009093432,8.27E-05,0.022954676,0.019511475"
"violin,0.0002141,-0.000320435,0.008319469,6.92E-05,0.022918634,0.019480839"
"violin,-0.000591278,-0.000411987,0.007416539,5.50E-05,0.022870829,0.019440205"
"violin,0.001506925,0.000640869,0.007348757,5.40E-05,0.022810894,0.01938926"
"violin,0.000136375,0.000350952,0.0062549,3.91E-05,0.022761234,0.019347049"
"violin,-0.000115991,0.000640869,0.006518271,4.25E-05,0.022715193,0.019307914"
"violin,0.000588536,0.000732422,0.006705771,4.50E-05,0.022661907,0.019262621"
"violin,0.000378728,0.001312256,0.005664977,3.21E-05,0.022609508,0.019218082"
"violin,0.000547051,0.000961304,0.004931535,2.43E-05,0.02256291,0.019178474"
"violin,-0.000306249,-0.000564575,0.004340332,1.88E-05,0.022508332,0.019132082"
"violin,-0.000101328,0.000244141,0.003506227,1.23E-05,0.02245486,0.019086631"
"violin,0.000964761,0.001052856,0.003509063,1.23E-05,0.022404329,0.01904368"
"violin,-0.000335574,-0.000274658,0.003541283,1.25E-05,0.022350328,0.018997779"
"violin,0.000782013,0.001281738,0.003634209,1.32E-05,0.022298366,0.018953611"
"violin,-0.000205755,-3.05E-05,0.003014793,9.09E-06,0.022246281,0.018909339"
"violin,0.000729322,0.000747681,0.002630019,6.92E-06,0.022194537,0.018865357"
"violin,-0.000338078,-0.000366211,0.003581696,1.28E-05,0.022142103,0.018820787"
"violin,0.000297427,0.000106812,0.002926169,8.56E-06,0.022089965,0.01877647"
"violin,0.000654936,0.000656128,0.003182451,1.01E-05,0.022037712,0.018732055"
"violin,0.000687242,0.000534058,0.002359146,5.57E-06,0.021986381,0.018688424"
"violin,3.05E-05,6.10E-05,0.002012967,4.05E-06,0.021935482,0.01864516"
"violin,0.000775456,0.001358032,0.003141405,9.87E-06,0.021884468,0.018601798"
"violin,-0.001609087,-0.001831055,0.002799451,7.84E-06,0.021833444,0.018558428"
